zip_code,lat,lng,zip_population,zip_density,county_name,timezone,state_full
01561,42.44581,-71.68845,0.0,0.0,Worcester,America/New_York,Massachusetts
01562,42.24715,-71.99189,12008.0,141.1,Worcester,America/New_York,Massachusetts
01564,42.44124,-71.77297,8183.0,103.2,Worcester,America/New_York,Massachusetts
01566,42.1047,-72.07745,7362.0,113.7,Worcester,America/New_York,Massachusetts
01568,42.17694,-71.60516,8011.0,145.8,Worcester,America/New_York,Massachusetts
01569,42.05895,-71.63741,14304.0,188.0,Worcester,America/New_York,Massachusetts
01570,42.05206,-71.8485,17748.0,554.5,Worcester,America/New_York,Massachusetts
01571,42.05501,-71.93519,11929.0,221.1,Worcester,America/New_York,Massachusetts
01581,42.26815,-71.61402,21944.0,411.2,Worcester,America/New_York,Massachusetts
01583,42.37034,-71.78502,7606.0,233.5,Worcester,America/New_York,Massachusetts
01585,42.23762,-72.16311,4810.0,66.1,Worcester,America/New_York,Massachusetts
01588,42.11837,-71.66836,10258.0,489.3,Worcester,America/New_York,Massachusetts
01590,42.13387,-71.75179,9422.0,112.0,Worcester,America/New_York,Massachusetts
01602,42.27219,-71.84946,27092.0,1794.6,Worcester,America/New_York,Massachusetts
01603,42.24373,-71.84429,20868.0,1778.7,Worcester,America/New_York,Massachusetts
01604,42.25085,-71.7683,39812.0,2317.2,Worcester,America/New_York,Massachusetts
01605,42.28979,-71.78802,30579.0,2088.2,Worcester,America/New_York,Massachusetts
01606,42.31367,-71.79614,22844.0,1472.9,Worcester,America/New_York,Massachusetts
01607,42.22684,-71.79037,8706.0,1110.7,Worcester,America/New_York,Massachusetts
01608,42.2621,-71.80145,4932.0,3954.7,Worcester,America/New_York,Massachusetts
01609,42.28592,-71.82853,22047.0,2279.8,Worcester,America/New_York,Massachusetts
01610,42.24645,-71.80968,30444.0,5512.3,Worcester,America/New_York,Massachusetts
01611,42.23945,-71.87702,2299.0,259.8,Worcester,America/New_York,Massachusetts
01612,42.31037,-71.93095,5002.0,126.5,Worcester,America/New_York,Massachusetts
01701,42.32195,-71.43796,32618.0,745.7,Middlesex,America/New_York,Massachusetts
01702,42.28242,-71.43428,39789.0,1871.0,Middlesex,America/New_York,Massachusetts
01718,42.52165,-71.42983,404.0,1131.6,Middlesex,America/New_York,Massachusetts
01719,42.48837,-71.51779,5496.0,206.3,Middlesex,America/New_York,Massachusetts
01720,42.48397,-71.43809,23526.0,462.9,Middlesex,America/New_York,Massachusetts
01721,42.25726,-71.46867,18873.0,590.6,Middlesex,America/New_York,Massachusetts
01730,42.4995,-71.27799,14707.0,456.3,Middlesex,America/New_York,Massachusetts
01731,42.46422,-71.28202,2110.0,348.6,Middlesex,America/New_York,Massachusetts
01740,42.43616,-71.60728,5737.0,111.1,Worcester,America/New_York,Massachusetts
01741,42.53001,-71.35128,5239.0,132.4,Middlesex,America/New_York,Massachusetts
01742,42.46221,-71.36504,18448.0,295.2,Middlesex,America/New_York,Massachusetts
01745,42.29155,-71.50101,586.0,580.3,Worcester,America/New_York,Massachusetts
01746,42.19775,-71.44499,15094.0,312.4,Middlesex,America/New_York,Massachusetts
01747,42.12477,-71.535,6027.0,449.7,Worcester,America/New_York,Massachusetts
01748,42.2255,-71.53781,19358.0,285.0,Middlesex,America/New_York,Massachusetts
01749,42.38868,-71.54648,20077.0,672.5,Middlesex,America/New_York,Massachusetts
01752,42.3494,-71.54681,41647.0,770.9,Middlesex,America/New_York,Massachusetts
01754,42.4264,-71.45607,10712.0,795.8,Middlesex,America/New_York,Massachusetts
01756,42.09301,-71.55146,6325.0,137.4,Worcester,America/New_York,Massachusetts
01757,42.15723,-71.51978,30609.0,780.9,Worcester,America/New_York,Massachusetts
01760,42.28436,-71.34966,36782.0,960.8,Middlesex,America/New_York,Massachusetts
01770,42.23416,-71.37532,4427.0,108.3,Middlesex,America/New_York,Massachusetts
01772,42.30144,-71.5304,9907.0,281.0,Worcester,America/New_York,Massachusetts
01773,42.42572,-71.31013,4891.0,136.2,Middlesex,America/New_York,Massachusetts
01775,42.42983,-71.51146,7165.0,159.6,Middlesex,America/New_York,Massachusetts
01776,42.38456,-71.42316,19270.0,304.8,Middlesex,America/New_York,Massachusetts
01778,42.3583,-71.35895,14033.0,360.5,Middlesex,America/New_York,Massachusetts
01801,42.48694,-71.15415,41939.0,1274.5,Middlesex,America/New_York,Massachusetts
01803,42.5028,-71.20147,26274.0,900.0,Middlesex,America/New_York,Massachusetts
01810,42.64669,-71.16517,35648.0,451.0,Essex,America/New_York,Massachusetts
01821,42.54999,-71.25206,30143.0,701.4,Middlesex,America/New_York,Massachusetts
01824,42.59156,-71.35553,26650.0,569.7,Middlesex,America/New_York,Massachusetts
01826,42.68323,-71.30063,32629.0,606.1,Middlesex,America/New_York,Massachusetts
01827,42.67643,-71.50052,3408.0,80.0,Middlesex,America/New_York,Massachusetts
01830,42.7959,-71.05323,26530.0,738.6,Essex,America/New_York,Massachusetts
01832,42.79099,-71.13133,26386.0,897.1,Essex,America/New_York,Massachusetts
01833,42.72409,-70.9821,8432.0,253.9,Essex,America/New_York,Massachusetts
01834,42.75198,-71.01486,6777.0,294.7,Essex,America/New_York,Massachusetts
01835,42.75292,-71.08602,14782.0,730.7,Essex,America/New_York,Massachusetts
01840,42.70695,-71.16014,8522.0,6445.5,Essex,America/New_York,Massachusetts
01841,42.71077,-71.16494,52769.0,6694.4,Essex,America/New_York,Massachusetts
01843,42.68985,-71.16095,27445.0,3140.3,Essex,America/New_York,Massachusetts
01844,42.73426,-71.18858,53420.0,933.3,Essex,America/New_York,Massachusetts
01845,42.67132,-71.08669,32494.0,475.1,Essex,America/New_York,Massachusetts
01850,42.65569,-71.30292,17740.0,5033.1,Middlesex,America/New_York,Massachusetts
01851,42.62915,-71.33674,33403.0,3994.5,Middlesex,America/New_York,Massachusetts
01852,42.63231,-71.29538,37144.0,2884.0,Middlesex,America/New_York,Massachusetts
01854,42.64939,-71.34827,30081.0,2932.7,Middlesex,America/New_York,Massachusetts
01860,42.83858,-71.01194,6748.0,306.6,Essex,America/New_York,Massachusetts
01862,42.57427,-71.29437,12129.0,514.3,Middlesex,America/New_York,Massachusetts
01863,42.63274,-71.39132,9796.0,848.9,Middlesex,America/New_York,Massachusetts
01864,42.58156,-71.08759,15765.0,462.6,Middlesex,America/New_York,Massachusetts
01867,42.53505,-71.1055,25612.0,992.4,Middlesex,America/New_York,Massachusetts
01876,42.61206,-71.22733,31004.0,574.6,Middlesex,America/New_York,Massachusetts
01879,42.66626,-71.42911,12550.0,289.1,Middlesex,America/New_York,Massachusetts
01880,42.50348,-71.06559,27793.0,1453.0,Middlesex,America/New_York,Massachusetts
01886,42.58642,-71.44008,24690.0,315.2,Middlesex,America/New_York,Massachusetts
01887,42.56091,-71.16541,23336.0,530.8,Middlesex,America/New_York,Massachusetts
01890,42.45177,-71.14628,23406.0,1498.3,Middlesex,America/New_York,Massachusetts
01901,42.46125,-70.94639,2419.0,3443.2,Essex,America/New_York,Massachusetts
01902,42.4712,-70.93983,50066.0,8157.1,Essex,America/New_York,Massachusetts
01904,42.49151,-70.97166,21003.0,1909.9,Essex,America/New_York,Massachusetts
01905,42.46355,-70.9733,28221.0,3572.4,Essex,America/New_York,Massachusetts
01906,42.46922,-71.01299,28773.0,959.5,Essex,America/New_York,Massachusetts
01907,42.47572,-70.90684,15277.0,1951.3,Essex,America/New_York,Massachusetts
01908,42.42856,-70.92614,3325.0,1193.3,Essex,America/New_York,Massachusetts
01913,42.85297,-70.94459,17403.0,546.6,Essex,America/New_York,Massachusetts
01915,42.56841,-70.8647,41994.0,1141.1,Essex,America/New_York,Massachusetts
01921,42.6815,-71.01887,8250.0,135.0,Essex,America/New_York,Massachusetts
01922,42.75862,-70.91758,3450.0,146.9,Essex,America/New_York,Massachusetts
01923,42.57398,-70.94923,27991.0,818.4,Essex,America/New_York,Massachusetts
01929,42.63478,-70.77684,3621.0,100.3,Essex,America/New_York,Massachusetts
01930,42.62605,-70.68966,30075.0,443.2,Essex,America/New_York,Massachusetts
01937,42.58579,-70.98406,107.0,565.5,Essex,America/New_York,Massachusetts
01938,42.68568,-70.83989,13930.0,167.5,Essex,America/New_York,Massachusetts
01940,42.53523,-71.03695,13285.0,509.0,Essex,America/New_York,Massachusetts
01944,42.58154,-70.76825,5403.0,226.0,Essex,America/New_York,Massachusetts
01945,42.49924,-70.86348,20470.0,1784.1,Essex,America/New_York,Massachusetts
01949,42.6043,-71.01641,9816.0,281.8,Essex,America/New_York,Massachusetts
01950,42.81237,-70.88785,18652.0,862.4,Essex,America/New_York,Massachusetts
01951,42.77742,-70.85022,3327.0,89.8,Essex,America/New_York,Massachusetts
01952,42.84655,-70.86163,9281.0,233.1,Essex,America/New_York,Massachusetts
01960,42.53374,-70.97222,54474.0,1313.3,Essex,America/New_York,Massachusetts
01965,42.56294,-70.82996,671.0,294.7,Essex,America/New_York,Massachusetts
01966,42.65432,-70.62227,7009.0,387.3,Essex,America/New_York,Massachusetts
01969,42.72235,-70.88832,6251.0,132.6,Essex,America/New_York,Massachusetts
01970,42.51298,-70.90266,44738.0,2095.7,Essex,America/New_York,Massachusetts
01982,42.62669,-70.85789,7680.0,208.8,Essex,America/New_York,Massachusetts
01983,42.63728,-70.94251,6564.0,213.0,Essex,America/New_York,Massachusetts
01984,42.60078,-70.8826,4929.0,248.5,Essex,America/New_York,Massachusetts
01985,42.7939,-70.96906,4591.0,131.8,Essex,America/New_York,Massachusetts
02019,42.0777,-71.47407,17410.0,366.5,Norfolk,America/New_York,Massachusetts
02021,42.17504,-71.12645,24748.0,509.7,Norfolk,America/New_York,Massachusetts
02025,42.23603,-70.81906,8427.0,332.9,Norfolk,America/New_York,Massachusetts
02026,42.24665,-71.1777,25237.0,948.7,Norfolk,America/New_York,Massachusetts
02030,42.2366,-71.28421,5930.0,151.7,Norfolk,America/New_York,Massachusetts
02032,42.15489,-71.2155,4992.0,824.3,Norfolk,America/New_York,Massachusetts
02035,42.06266,-71.24613,18615.0,362.0,Norfolk,America/New_York,Massachusetts
02038,42.08622,-71.41126,33154.0,480.5,Norfolk,America/New_York,Massachusetts
02043,42.21678,-70.88494,24283.0,422.7,Plymouth,America/New_York,Massachusetts
02045,42.28437,-70.88266,10138.0,1464.0,Plymouth,America/New_York,Massachusetts
02047,42.14582,-70.69603,182.0,121.8,Plymouth,America/New_York,Massachusetts
02048,42.01626,-71.21868,23931.0,459.6,Bristol,America/New_York,Massachusetts
02050,42.11443,-70.71487,25963.0,348.5,Plymouth,America/New_York,Massachusetts
02052,42.1848,-71.30501,13068.0,350.2,Norfolk,America/New_York,Massachusetts
02053,42.15352,-71.42906,13436.0,449.7,Norfolk,America/New_York,Massachusetts
02054,42.1693,-71.36261,8888.0,285.2,Norfolk,America/New_York,Massachusetts
02056,42.11632,-71.32952,11673.0,302.5,Norfolk,America/New_York,Massachusetts
02061,42.16075,-70.81772,11361.0,209.6,Plymouth,America/New_York,Massachusetts
02062,42.18563,-71.19464,31542.0,1154.4,Norfolk,America/New_York,Massachusetts
02066,42.20129,-70.76155,19099.0,447.0,Plymouth,America/New_York,Massachusetts
02067,42.10778,-71.18183,18538.0,315.5,Norfolk,America/New_York,Massachusetts
02071,42.10392,-71.27002,2089.0,838.5,Norfolk,America/New_York,Massachusetts
02072,42.1192,-71.10189,29225.0,701.5,Norfolk,America/New_York,Massachusetts
02081,42.14689,-71.25916,19343.0,421.3,Norfolk,America/New_York,Massachusetts
02090,42.22024,-71.21057,16318.0,578.6,Norfolk,America/New_York,Massachusetts
02093,42.05129,-71.35522,12297.0,218.7,Norfolk,America/New_York,Massachusetts
02108,42.35657,-71.06516,3794.0,5348.8,Suffolk,America/New_York,Massachusetts
02109,42.36498,-71.05277,3612.0,8224.0,Suffolk,America/New_York,Massachusetts
02110,42.35797,-71.05189,2342.0,5055.0,Suffolk,America/New_York,Massachusetts
02111,42.35067,-71.06054,8407.0,16560.5,Suffolk,America/New_York,Massachusetts
02113,42.36526,-71.05524,6385.0,25330.8,Suffolk,America/New_York,Massachusetts
02114,42.36337,-71.06686,14418.0,12554.5,Suffolk,America/New_York,Massachusetts
02115,42.34046,-71.09481,29705.0,16137.8,Suffolk,America/New_York,Massachusetts
02116,42.35105,-71.07638,21978.0,13067.1,Suffolk,America/New_York,Massachusetts
02118,42.33806,-71.07057,28946.0,10275.2,Suffolk,America/New_York,Massachusetts
02119,42.32405,-71.08522,27377.0,6544.4,Suffolk,America/New_York,Massachusetts
02120,42.33212,-71.09654,15283.0,9532.5,Suffolk,America/New_York,Massachusetts
02121,42.3057,-71.08693,29040.0,5946.1,Suffolk,America/New_York,Massachusetts
02122,42.29427,-71.05185,23479.0,5340.8,Suffolk,America/New_York,Massachusetts
02124,42.28583,-71.07114,56216.0,7313.5,Suffolk,America/New_York,Massachusetts
02125,42.31578,-71.0562,33662.0,5995.1,Suffolk,America/New_York,Massachusetts
02126,42.27588,-71.0918,26583.0,5613.8,Suffolk,America/New_York,Massachusetts
02127,42.33455,-71.03875,36769.0,6899.3,Suffolk,America/New_York,Massachusetts
02128,42.37324,-71.01616,43345.0,3330.6,Suffolk,America/New_York,Massachusetts
02129,42.37975,-71.06167,20032.0,5713.7,Suffolk,America/New_York,Massachusetts
02130,42.30823,-71.11515,40055.0,4368.3,Suffolk,America/New_York,Massachusetts
02131,42.28392,-71.12468,31151.0,4314.6,Suffolk,America/New_York,Massachusetts
02132,42.27931,-71.16072,26444.0,2099.1,Suffolk,America/New_York,Massachusetts
02133,42.35838,-71.06383,62.0,1842.2,Suffolk,America/New_York,Massachusetts
02134,42.35855,-71.12931,17667.0,5526.3,Suffolk,America/New_York,Massachusetts
02135,42.34989,-71.15417,43149.0,6408.4,Suffolk,America/New_York,Massachusetts
02136,42.25505,-71.12662,37265.0,3128.9,Suffolk,America/New_York,Massachusetts
02138,42.37997,-71.13446,38509.0,5429.9,Middlesex,America/New_York,Massachusetts
02139,42.36224,-71.10253,40033.0,9960.4,Middlesex,America/New_York,Massachusetts
02140,42.39332,-71.13342,21204.0,7067.6,Middlesex,America/New_York,Massachusetts
02141,42.37041,-71.08218,14517.0,9207.2,Middlesex,America/New_York,Massachusetts
02142,42.36295,-71.08189,4737.0,5830.2,Middlesex,America/New_York,Massachusetts
02143,42.38142,-71.09677,25513.0,6377.6,Middlesex,America/New_York,Massachusetts
02144,42.40088,-71.122,25448.0,8998.7,Middlesex,America/New_York,Massachusetts
02145,42.39206,-71.0895,27495.0,7633.5,Middlesex,America/New_York,Massachusetts
02148,42.43048,-71.05762,65906.0,5042.9,Middlesex,America/New_York,Massachusetts
02149,42.40643,-71.05446,50045.0,5651.4,Middlesex,America/New_York,Massachusetts
02150,42.39587,-71.03251,39908.0,6959.0,Suffolk,America/New_York,Massachusetts
02151,42.41887,-71.004,60012.0,4061.3,Suffolk,America/New_York,Massachusetts
02152,42.37724,-70.98115,18759.0,4370.4,Suffolk,America/New_York,Massachusetts
02155,42.42324,-71.10878,61730.0,2910.2,Middlesex,America/New_York,Massachusetts
02163,42.36717,-71.12509,1817.0,3823.9,Suffolk,America/New_York,Massachusetts
02169,42.23971,-71.01802,62993.0,2010.8,Norfolk,America/New_York,Massachusetts
02170,42.26644,-71.01621,18809.0,3483.2,Norfolk,America/New_York,Massachusetts
02171,42.28709,-71.02604,20164.0,3174.3,Norfolk,America/New_York,Massachusetts
02176,42.45561,-71.05901,29650.0,2444.4,Middlesex,America/New_York,Massachusetts
02180,42.47396,-71.09705,23355.0,1508.4,Middlesex,America/New_York,Massachusetts
02184,42.20386,-71.0022,38899.0,1091.3,Norfolk,America/New_York,Massachusetts
02186,42.23854,-71.08464,28735.0,810.1,Norfolk,America/New_York,Massachusetts
02188,42.20724,-70.95764,16179.0,1617.6,Norfolk,America/New_York,Massachusetts
02189,42.2111,-70.93135,14450.0,1391.3,Norfolk,America/New_York,Massachusetts
02190,42.16625,-70.95253,19695.0,1087.0,Norfolk,America/New_York,Massachusetts
02191,42.24434,-70.94378,8181.0,1761.4,Norfolk,America/New_York,Massachusetts
02199,42.34748,-71.08199,1292.0,8710.8,Suffolk,America/New_York,Massachusetts
02203,42.36144,-71.05945,0.0,0.0,Suffolk,America/New_York,Massachusetts
02205,42.34935,-71.05564,0.0,0.0,Suffolk,America/New_York,Massachusetts
02210,42.34815,-71.03942,6971.0,2916.9,Suffolk,America/New_York,Massachusetts
02215,42.34741,-71.10276,24581.0,10732.5,Suffolk,America/New_York,Massachusetts
02301,42.07791,-71.04223,68969.0,2139.4,Plymouth,America/New_York,Massachusetts
02302,42.08792,-70.99864,36417.0,1583.1,Plymouth,America/New_York,Massachusetts
02322,42.12666,-71.04922,4774.0,429.5,Norfolk,America/New_York,Massachusetts
02324,41.97272,-70.97498,25704.0,367.8,Plymouth,America/New_York,Massachusetts
02330,41.87388,-70.7563,11712.0,121.2,Plymouth,America/New_York,Massachusetts
02332,42.04651,-70.71388,16185.0,263.7,Plymouth,America/New_York,Massachusetts
02333,42.03521,-70.94235,14401.0,323.4,Plymouth,America/New_York,Massachusetts
02338,41.99138,-70.86326,7748.0,187.3,Plymouth,America/New_York,Massachusetts
02339,42.12241,-70.85665,14845.0,368.9,Plymouth,America/New_York,Massachusetts
02341,42.05604,-70.87251,10542.0,273.1,Plymouth,America/New_York,Massachusetts
02343,42.14733,-71.00484,11346.0,624.9,Norfolk,America/New_York,Massachusetts
02346,41.88034,-70.87446,24505.0,137.0,Plymouth,America/New_York,Massachusetts
02347,41.83101,-70.9594,11944.0,155.8,Plymouth,America/New_York,Massachusetts
02350,42.02043,-70.84562,118.0,399.9,Plymouth,America/New_York,Massachusetts
02351,42.11805,-70.95905,17053.0,660.8,Plymouth,America/New_York,Massachusetts
02356,42.05519,-71.12071,12475.0,354.0,Bristol,America/New_York,Massachusetts
02359,42.06547,-70.8014,18382.0,325.7,Plymouth,America/New_York,Massachusetts
02360,41.87817,-70.63089,63689.0,255.1,Plymouth,America/New_York,Massachusetts
02364,41.98616,-70.74823,14027.0,290.5,Plymouth,America/New_York,Massachusetts
02366,41.84868,-70.6613,264.0,2276.6,Plymouth,America/New_York,Massachusetts
02367,41.96345,-70.80975,2935.0,77.2,Plymouth,America/New_York,Massachusetts
02368,42.17506,-71.05011,34912.0,1445.8,Norfolk,America/New_York,Massachusetts
02370,42.1295,-70.91002,17701.0,681.5,Plymouth,America/New_York,Massachusetts
02375,42.01954,-71.10381,11275.0,315.9,Bristol,America/New_York,Massachusetts
02379,42.02139,-71.0267,7708.0,194.2,Plymouth,America/New_York,Massachusetts
02382,42.08,-70.93993,15295.0,851.4,Plymouth,America/New_York,Massachusetts
02420,42.45821,-71.21762,16215.0,889.6,Middlesex,America/New_York,Massachusetts
02421,42.438,-71.23922,18080.0,729.5,Middlesex,America/New_York,Massachusetts
02445,42.32581,-71.13319,22560.0,3335.9,Norfolk,America/New_York,Massachusetts
02446,42.3435,-71.12179,31310.0,9413.0,Norfolk,America/New_York,Massachusetts
02451,42.39859,-71.2573,17393.0,1262.3,Middlesex,America/New_York,Massachusetts
02452,42.39365,-71.2202,15808.0,1600.6,Middlesex,America/New_York,Massachusetts
02453,42.36918,-71.24101,31591.0,3395.8,Middlesex,America/New_York,Massachusetts
02457,42.29777,-71.26887,1881.0,3586.2,Norfolk,America/New_York,Massachusetts
02458,42.35294,-71.18763,13050.0,2563.4,Middlesex,America/New_York,Massachusetts
02459,42.31515,-71.19174,18449.0,1415.1,Middlesex,America/New_York,Massachusetts
02460,42.35206,-71.20835,10099.0,2892.9,Middlesex,America/New_York,Massachusetts
02461,42.31693,-71.20875,6975.0,1754.3,Middlesex,America/New_York,Massachusetts
02462,42.33102,-71.25599,1470.0,812.7,Middlesex,America/New_York,Massachusetts
02464,42.31274,-71.21981,3833.0,2688.0,Middlesex,America/New_York,Massachusetts
02465,42.34969,-71.22646,11697.0,2099.5,Middlesex,America/New_York,Massachusetts
02466,42.34541,-71.24759,8679.0,2111.1,Middlesex,America/New_York,Massachusetts
02467,42.31725,-71.16096,23001.0,1810.3,Norfolk,America/New_York,Massachusetts
02468,42.32777,-71.23142,5773.0,1451.1,Middlesex,America/New_York,Massachusetts
02472,42.37,-71.17713,35620.0,3412.5,Middlesex,America/New_York,Massachusetts
02474,42.42053,-71.15666,28642.0,3615.8,Middlesex,America/New_York,Massachusetts
02476,42.41597,-71.17437,17708.0,3280.1,Middlesex,America/New_York,Massachusetts
02478,42.39602,-71.17955,27175.0,2258.7,Middlesex,America/New_York,Massachusetts
02481,42.31064,-71.27779,17415.0,1104.2,Norfolk,America/New_York,Massachusetts
02482,42.29455,-71.29859,11051.0,1146.7,Norfolk,America/New_York,Massachusetts
02492,42.27615,-71.24387,21424.0,870.2,Norfolk,America/New_York,Massachusetts
02493,42.35893,-71.30009,11579.0,265.8,Middlesex,America/New_York,Massachusetts
02494,42.29959,-71.2317,11035.0,1521.4,Norfolk,America/New_York,Massachusetts
02532,41.75111,-70.59713,13267.0,371.5,Barnstable,America/New_York,Massachusetts
02534,41.66626,-70.61628,1369.0,193.0,Barnstable,America/New_York,Massachusetts
02535,41.34896,-70.74629,2244.0,35.6,Dukes,America/New_York,Massachusetts
02536,41.59706,-70.56677,21328.0,300.9,Barnstable,America/New_York,Massachusetts
02537,41.72882,-70.44317,6383.0,179.6,Barnstable,America/New_York,Massachusetts
02538,41.77872,-70.65077,4074.0,251.1,Plymouth,America/New_York,Massachusetts
